"treated_id","control_id"
"CA4095612245219850718_A","CA3976512124820080622_C1"
"CA4095612245219850718_A","CA3655011744919840630_C1"
"CA4095612245219850718_A","CA3759811955420160626_C1"
"CA4095612245219850718_A","CA3439011764219940625_C1"
"CA4095612245219850718_A","CA3360811688220040717_C1"
"CA4095612245219850718_A","CA3608212045920160702_C1"
"CA4095612245219850718_A","CA4170012150720030506_C1"
"CA4095612245219850718_A","CA3698511863819880721_C1"
"CA4095612245219850718_A","CA4180012381520150801_C1"
"CA4095612245219850718_A","CA3402011446219950623_C1"
"CA4095612245219850718_A","CA3954212303919870831_C1"
"CA4096712232419990823_A","CA3921812339220080704_C1"
"CA4096712232419990823_A","CA3927012245319841128_C1"
"CA4096712232419990823_A","CA3794512084420110909_C1"
"CA4096712232419990823_A","CA3360811688220040717_C1"
"CA4096712232419990823_A","CA3567012100420160813_C1"
"CA4096712232419990823_A","CA3484512056319930615_C1"
"CA4096712232419990823_A","CA3608912052220160809_C1"
"CA4096712232419990823_A","CA3801412057319960812_C1"
"CA4096712232419990823_A","CA3696412090419960512_C1"
"CA4096712232419990823_A","CA3626012031719840525_C1"
"CA4096712232419990823_A","CA3469811712319930720_C1"
"CA4096712232419990823_A","CA3398611448919860413_C1"
"CA4096712232419990823_A","CA4059912202419941001_C1"
"CA4096712232419990823_A","CA3534111823820120810_C1"
"CA4096712232419990823_A","CA3716511951320150619_C1"
"CA4096712232419990823_A","CA3436111726920070331_C1"
"CA4096712232419990823_A","CA3888612004020070623_C1"
"CA4096712232419990823_A","CA3454212045819981006_C1"
"CA4096712232419990823_A","CA3655211908319901008_C1"
"CA4096712232419990823_A","CA3856111972120100725_C1"
"CA4097312250819990823_A","CA3439011764219940625_C1"
"CA4097312250819990823_A","CA3970812376820080621_C1"
"CA4097312250819990823_A","CA3274911631019920719_C1"
"CA4097312250819990823_A","CA3454212045819981006_C1"
"CA4097312250819990823_A","CA3700411949520160730_C1"
"CA4097312250819990823_A","CA3794211948220090729_C1"
"CA4097312250819990823_A","CA4165512145820110608_C1"
"CA4097312250819990823_A","CA3636112107019890728_C1"
"CA4097312250819990823_A","CA3855212199419890531_C1"
"CA4097312250819990823_A","CA4038412209519990823_C1"
"CA4097312250819990823_A","CA3976112013320030720_C1"
"CA4097312250819990823_A","CA4059212068919850708_C1"
"CA4097312250819990823_A","CA3705511853620020826_C1"
"CA4097312250819990823_A","CA4019412149120080621_C1"
"CA4097312250819990823_A","CA3484512056319930615_C1"
"CA4097312250819990823_A","CA3511611978620100515_C1"
"CA4097312250819990823_A","CA4072112286319940712_C1"
"CA4097312250819990823_A","CA4003612349819900923_C1"
"CA4097312250819990823_A","CA3738011861319950614_C1"
"CA4097312250819990823_A","CA3859811975220150620_C1"
"CA4098212158120080621_A","CA4042012031420010808_C1"
"CA4098212158120080621_A","CA3484512056319930615_C1"
"CA4098212158120080621_A","CA4024312331620110923_C1"
"CA4098212158120080621_A","CA3947712308520080621_C1"
"CA4098212158120080621_A","CA3923312230719920921_C1"
"CA4098212158120080621_A","CA3360811688220040717_C1"
"CA4098212158120080621_A","CA3732211861819980829_C1"
"CA4098212158120080621_A","CA3881112138320070716_C1"
"CA4098212158120080621_A","CA3655011744919840630_C1"
"CA4098212158120080621_A","CA3976912001319850708_C1"
"CA4098212158120080621_A","CA4199712363419870830_C1"
"CA4098212158120080621_A","CA3696412090419960512_C1"
"CA4098212158120080621_A","CA3396111720119960630_C1"
"CA4098212158120080621_A","CA3463412033019970820_C1"
"CA4098212158120080621_A","CA4139712116519870831_C1"
"CA4098212158120080621_A","CA3636912148720020716_C1"
"CA4098212158120080621_A","CA4030412219519990823_C1"
"CA4098212158120080621_A","CA4072112286319940712_C1"
"CA4098212158120080621_A","CA3625712072920000803_C1"
"CA4098212158120080621_A","CA3927012245319841128_C1"
"CA4099512207820120818_A","CA3915612338320080704_C1"
"CA4099512207820120818_A","CA3511611978620100515_C1"
"CA4099512207820120818_A","CA3335711682319880602_C1"
"CA4099512207820120818_A","CA3396111720119960630_C1"
"CA4099512207820120818_A","CA4083712302219870830_C1"
"CA4099512207820120818_A","CA3698911976620080610_C1"
"CA4099512207820120818_A","CA3431911917319871111_C1"
"CA4099512207820120818_A","CA3604211878120070706_C1"
"CA4099512207820120818_A","CA3381411748319980831_C1"
"CA4099512207820120818_A","CA4090212304019870830_C1"
"CA4099512207820120818_A","CA3592812029720070810_C1"
"CA4099512207820120818_A","CA4035512379119900808_C1"
"CA4099512207820120818_A","CA3394511674219950623_C1"
"CA4099512207820120818_A","CA3601111879719850712_C1"
"CA4099512207820120818_A","CA3700411949520160730_C1"
"CA4099512207820120818_A","CA4171712155520061024_C1"
"CA4099512207820120818_A","CA3365811690720100717_C1"
"CA4099512207820120818_A","CA4030012273420050810_C1"
"CA4099512207820120818_A","CA3382811774720070311_C1"
"CA4099512207820120818_A","CA3985012024819960725_C1"
"CA4101212148620070710_A","CA3607412018819840329_C1"
"CA4101212148620070710_A","CA3665912086319860602_C1"
"CA4101212148620070710_A","CA3787811915920150815_C1"
"CA4101212148620070710_A","CA4057212208419860801_C1"
"CA4101212148620070710_A","CA4119812272519870831_C1"
"CA4101212148620070710_A","CA4199712363419870830_C1"
"CA4101212148620070710_A","CA3881112138320070716_C1"
"CA4101212148620070710_A","CA3776911967520120616_C1"
"CA4101212148620070710_A","CA3644111867320021010_C1"
"CA4101212148620070710_A","CA3626012031719840525_C1"
"CA4101212148620070710_A","CA3921812339220080704_C1"
"CA4101212148620070710_A","CA3621511813520030827_C1"
"CA4101212148620070710_A","CA3923312230719920921_C1"
"CA4101212148620070710_A","CA3612012040220060513_C1"
"CA4101212148620070710_A","CA3888612004020070623_C1"
"CA4101212148620070710_A","CA4059212068919850708_C1"
"CA4101212148620070710_A","CA3636912148720020716_C1"
"CA4101212148620070710_A","CA3749212157220030827_C1"
"CA4101212148620070710_A","CA3785012222719911022_C1"
"CA4101212148620070710_A","CA3396111657819880704_C1"
"CA4109112047320120905_A","CA3591911943419920612_C1"
"CA4109112047320120905_A","CA3600012102719870707_C1"
"CA4109112047320120905_A","CA3509311838420050709_C1"
"CA4109112047320120905_A","CA3920712310319951004_C1"
"CA4109112047320120905_A","CA3700411949520160730_C1"
"CA4109112047320120905_A","CA3601111879719850712_C1"
"CA4109112047320120905_A","CA3398411985619990615_C1"
"CA4109112047320120905_A","CA3619712028419960512_C1"
"CA4109112047320120905_A","CA4078712209120080621_C1"
"CA4109112047320120905_A","CA4170012150720030506_C1"
"CA4109112047320120905_A","CA3705711928720061201_C1"
"CA4109112047320120905_A","CA4024312331620110923_C1"
"CA4109112047320120905_A","CA3445211772619840706_C1"
"CA4109112047320120905_A","CA3698911976620080610_C1"
"CA4109112047320120905_A","CA3360011760620020513_C1"
"CA4109112047320120905_A","CA3975012017819870613_C1"
"CA4109112047320120905_A","CA3695911862619850625_C1"
"CA4109112047320120905_A","CA3834912245219960802_C1"
"CA4109112047320120905_A","CA4096712232419990823_C1"
"CA4109112047320120905_A","CA3636912148720020716_C1"
"CA4113712382920050921_A","CA4030412219519990823_C1"
"CA4113712382920050921_A","CA4079412042519900808_C1"
"CA4113712382920050921_A","CA3398411985619990615_C1"
"CA4113712382920050921_A","CA3484512056319930615_C1"
"CA4113712382920050921_A","CA4146112251620020713_C1"
"CA4113712382920050921_A","CA3881112138320070716_C1"
"CA4113712382920050921_A","CA4042012031420010808_C1"
"CA4113712382920050921_A","CA3509311838420050709_C1"
"CA4113712382920050921_A","CA4139712116519870831_C1"
"CA4113712382920050921_A","CA3859112106719920621_C1"
"CA4113712382920050921_A","CA3814611990020030720_C1"
"CA4113712382920050921_A","CA4179312283119870830_C1"
"CA4113712382920050921_A","CA4001712322720080705_C1"
"CA4113712382920050921_A","CA3398611448919860413_C1"
"CA4113712382920050921_A","CA3584111804120160601_C1"
"CA4113712382920050921_A","CA3604211878120070706_C1"
"CA4113712382920050921_A","CA3759312148820090813_C1"
"CA4113712382920050921_A","CA4038412209519990823_C1"
"CA4113712382920050921_A","CA3636912148720020716_C1"
"CA4113712382920050921_A","CA3944912076419870829_C1"
"CA4114112280520140802_A","CA3996312371720060924_C1"
"CA4114112280520140802_A","CA3445211772619840706_C1"
"CA4114112280520140802_A","CA4196012323320120805_C1"
"CA4114112280520140802_A","CA3976112380020080623_C1"
"CA4114112280520140802_A","CA3463412033019970820_C1"
"CA4114112280520140802_A","CA4083712302219870830_C1"
"CA4114112280520140802_A","CA3448712019620040605_C1"
"CA4114112280520140802_A","CA3665912086319860602_C1"
"CA4114112280520140802_A","CA3629712113219970531_C1"
"CA4114112280520140802_A","CA4090212304019870830_C1"
"CA4114112280520140802_A","CA3431911917319871111_C1"
"CA4114112280520140802_A","CA3581011591620050722_C1"
"CA4114112280520140802_A","CA4037112070120060718_C1"
"CA4114112280520140802_A","CA3355611691120120814_C1"
"CA4114112280520140802_A","CA3700411949520160730_C1"
"CA4114112280520140802_A","CA3474511837119860817_C1"
"CA4114112280520140802_A","CA3591911943419920612_C1"
"CA4114112280520140802_A","CA3396111657819880704_C1"
"CA4114112280520140802_A","CA3592511748620050718_C1"
"CA4114112280520140802_A","CA3598611856520161030_C1"
"CA4114311975020120805_A","CA4075212115820020926_C1"
"CA4114311975020120805_A","CA3271711662220060723_C1"
"CA4114311975020120805_A","CA3647112115219980803_C1"
"CA4114311975020120805_A","CA3937612069620080621_C1"
"CA4114311975020120805_A","CA3698911976620080610_C1"
"CA4114311975020120805_A","CA3341011845320060722_C1"
"CA4114311975020120805_A","CA3368511691219920531_C1"
"CA4114311975020120805_A","CA3705711928720061201_C1"
"CA4114311975020120805_A","CA3580712001619960522_C1"
"CA4114311975020120805_A","CA3749712017520120612_C1"
"CA4114311975020120805_A","CA3568912021220020609_C1"
"CA4114311975020120805_A","CA3715011941919920813_C1"
"CA4114311975020120805_A","CA4059912063019990823_C1"
"CA4114311975020120805_A","CA3759811955420160626_C1"
"CA4114311975020120805_A","CA3741912166620040808_C1"
"CA4114311975020120805_A","CA3888612004020070623_C1"
"CA4114311975020120805_A","CA3625712072920000803_C1"
"CA4114311975020120805_A","CA3759211908519920820_C1"
"CA4114311975020120805_A","CA4063112184820031027_C1"
"CA4114311975020120805_A","CA3567012100420160813_C1"
"CA4118412131019900810_A","CA4051412128219970730_C1"
"CA4118412131019900810_A","CA3818712077320010713_C1"
"CA4118412131019900810_A","CA3998112259119840712_C1"
"CA4118412131019900810_A","CA3996312371720060924_C1"
"CA4118412131019900810_A","CA3396111657819880704_C1"
"CA4118412131019900810_A","CA3790211905120100726_C1"
"CA4118412131019900810_A","CA4037712021119860718_C1"
"CA4118412131019900810_A","CA3648711874620030927_C1"
"CA4118412131019900810_A","CA3511611978620100515_C1"
"CA4118412131019900810_A","CA4069812251020080622_C1"
"CA4118412131019900810_A","CA3700411949520160730_C1"
"CA4118412131019900810_A","CA3355611691120120814_C1"
"CA4118412131019900810_A","CA3509311838420050709_C1"
"CA4118412131019900810_A","CA3360811688220040717_C1"
"CA4118412131019900810_A","CA3398611448919860413_C1"
"CA4118412131019900810_A","CA4063112184820031027_C1"
"CA4118412131019900810_A","CA3838211998820030831_C1"
"CA4118412131019900810_A","CA4196012323320120805_C1"
"CA4118412131019900810_A","CA4170012150720030506_C1"
"CA4118412131019900810_A","CA4079412042519900808_C1"
"CA4119312328919870830_A","CA4042012031420010808_C1"
"CA4119312328919870830_A","CA3776911967520120616_C1"
"CA4119312328919870830_A","CA4192312065019840813_C1"
"CA4119312328919870830_A","CA3790211905120100726_C1"
"CA4119312328919870830_A","CA3771612024820000702_C1"
"CA4119312328919870830_A","CA3601111879719850712_C1"
"CA4119312328919870830_A","CA3548112026719930614_C1"
"CA4119312328919870830_A","CA3623312044519870519_C1"
"CA4119312328919870830_A","CA3673911825219850706_C1"
"CA4119312328919870830_A","CA3448712019620040605_C1"
"CA4119312328919870830_A","CA3988312279019940827_C1"
"CA4119312328919870830_A","CA3509311838420050709_C1"
"CA4119312328919870830_A","CA4037112070120060718_C1"
"CA4119312328919870830_A","CA3826112094020010613_C1"
"CA4119312328919870830_A","CA3630012029019870514_C1"
"CA4119312328919870830_A","CA4038712317320150730_C1"
"CA4119312328919870830_A","CA3696412090419960512_C1"
"CA4119312328919870830_A","CA3963512032120050824_C1"
"CA4119312328919870830_A","CA4036812200519980802_C1"
"CA4119312328919870830_A","CA3895812085620160628_C1"
"CA4119812272519870831_A","CA3491911980619960703_C1"
"CA4119812272519870831_A","CA3698911976620080610_C1"
"CA4119812272519870831_A","CA3834912245219960802_C1"
"CA4119812272519870831_A","CA3692411971419970519_C1"
"CA4119812272519870831_A","CA4170012150720030506_C1"
"CA4119812272519870831_A","CA3651711910820050707_C1"
"CA4119812272519870831_A","CA4196012323320120805_C1"
"CA4119812272519870831_A","CA3488112062219890614_C1"
"CA4119812272519870831_A","CA3398611448919860413_C1"
"CA4119812272519870831_A","CA3633511841320030824_C1"
"CA4119812272519870831_A","CA4145612142719990522_C1"
"CA4119812272519870831_A","CA3591911943419920612_C1"
"CA4119812272519870831_A","CA3511611978620100515_C1"
"CA4119812272519870831_A","CA3824712003420130805_C1"
"CA4119812272519870831_A","CA3603712055919850706_C1"
"CA4119812272519870831_A","CA3998112259119840712_C1"
"CA4119812272519870831_A","CA3360811688220040717_C1"
"CA4119812272519870831_A","CA3598411885320070603_C1"
"CA4119812272519870831_A","CA3558912020619920729_C1"
"CA4119812272519870831_A","CA3351511728419970620_C1"
"CA4120212362120091007_A","CA3715011941919920813_C1"
"CA4120212362120091007_A","CA3698911976620080610_C1"
"CA4120212362120091007_A","CA3396111657819880704_C1"
"CA4120212362120091007_A","CA4090212304019870830_C1"
"CA4120212362120091007_A","CA3509311838420050709_C1"
"CA4120212362120091007_A","CA3335711682319880602_C1"
"CA4120212362120091007_A","CA3360811688220040717_C1"
"CA4120212362120091007_A","CA4199712363419870830_C1"
"CA4120212362120091007_A","CA3398611448919860413_C1"
"CA4120212362120091007_A","CA3937012297720080621_C1"
"CA4120212362120091007_A","CA3921812339220080704_C1"
"CA4120212362120091007_A","CA4059212068919850708_C1"
"CA4120212362120091007_A","CA4041112189919980802_C1"
"CA4120212362120091007_A","CA3615912025120061025_C1"
"CA4120212362120091007_A","CA3636912148720020716_C1"
"CA4120212362120091007_A","CA3484512056319930615_C1"
"CA4120212362120091007_A","CA3398411985619990615_C1"
"CA4120212362120091007_A","CA3998112259119840712_C1"
"CA4120212362120091007_A","CA3888612004020070623_C1"
"CA4120212362120091007_A","CA4075212115820020926_C1"
"CA4122712136220140731_A","CA3597112115720150618_C1"
"CA4122712136220140731_A","CA3282111703419880903_C1"
"CA4122712136220140731_A","CA3558912020619920729_C1"
"CA4122712136220140731_A","CA4196012323320120805_C1"
"CA4122712136220140731_A","CA3592211936519930614_C1"
"CA4122712136220140731_A","CA3838211998820030831_C1"
"CA4122712136220140731_A","CA3491911980619960703_C1"
"CA4122712136220140731_A","CA4145612142719990522_C1"
"CA4122712136220140731_A","CA3463412033019970820_C1"
"CA4122712136220140731_A","CA3790211905120100726_C1"
"CA4122712136220140731_A","CA4036812200519980802_C1"
"CA4122712136220140731_A","CA3344811666519940624_C1"
"CA4122712136220140731_A","CA4028412415619900808_C1"
"CA4122712136220140731_A","CA4042012031420010808_C1"
"CA4122712136220140731_A","CA3274911631019920719_C1"
"CA4122712136220140731_A","CA4192312065019840813_C1"
"CA4122712136220140731_A","CA3521211873720160701_C1"
"CA4122712136220140731_A","CA3824712003420130805_C1"
"CA4122712136220140731_A","CA3626012031719840525_C1"
"CA4122712136220140731_A","CA3360811688220040717_C1"
"CA4123912321119870830_A","CA3604211878120070706_C1"
"CA4123912321119870830_A","CA3398611448919860413_C1"
"CA4123912321119870830_A","CA3360811688220040717_C1"
"CA4123912321119870830_A","CA3884712322219960925_C1"
"CA4123912321119870830_A","CA4075512062319940918_C1"
"CA4123912321119870830_A","CA3484512056319930615_C1"
"CA4123912321119870830_A","CA3439011764219940625_C1"
"CA4123912321119870830_A","CA3888612004020070623_C1"
"CA4123912321119870830_A","CA3436111726920070331_C1"
"CA4123912321119870830_A","CA3365811690720100717_C1"
"CA4123912321119870830_A","CA3511611978620100515_C1"
"CA4123912321119870830_A","CA3749712017520120612_C1"
"CA4123912321119870830_A","CA3814611990020030720_C1"
"CA4123912321119870830_A","CA3619712028419960512_C1"
"CA4123912321119870830_A","CA4079412042519900808_C1"
"CA4123912321119870830_A","CA3732211861819980829_C1"
"CA4123912321119870830_A","CA3883512314319880816_C1"
"CA4123912321119870830_A","CA3431411935320151226_C1"
"CA4123912321119870830_A","CA3790512187420130908_C1"
"CA4123912321119870830_A","CA3937612069620080621_C1"
"CA4124512068419880810_A","CA3700411949520160730_C1"
"CA4124512068419880810_A","CA3445211772619840706_C1"
"CA4124512068419880810_A","CA3608212045920160702_C1"
"CA4124512068419880810_A","CA3457511701819960503_C1"
"CA4124512068419880810_A","CA3655011744919840630_C1"
"CA4124512068419880810_A","CA3454212045819981006_C1"
"CA4124512068419880810_A","CA3604211878120070706_C1"
"CA4124512068419880810_A","CA3790512187420130908_C1"
"CA4124512068419880810_A","CA3919212088220150725_C1"
"CA4124512068419880810_A","CA3484512056319930615_C1"
"CA4124512068419880810_A","CA3976112380020080623_C1"
"CA4124512068419880810_A","CA4165512145820110608_C1"
"CA4124512068419880810_A","CA4016812363920150730_C1"
"CA4124512068419880810_A","CA3539211577520050803_C1"
"CA4124512068419880810_A","CA3351511728419970620_C1"
"CA4124512068419880810_A","CA3511611978620100515_C1"
"CA4124512068419880810_A","CA4069812251020080622_C1"
"CA4124512068419880810_A","CA3696412090419960512_C1"
"CA4124512068419880810_A","CA3732211861819980829_C1"
"CA4124512068419880810_A","CA3278611653420070912_C1"
"CA4125912377919920919_A","CA3787811915920150815_C1"
